,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,2.6255122661590575,0.10316211537392157,0.008430719375610352,0.0036137943798545394,0.8,0.0,0.01,3,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.8,0.8125,0.8,0.7958333333333333,0.85,0.8116666666666668,0.01996524758451822,1276
1,2.6721079349517822,0.050556051517085476,0.006541633605957031,0.0031155656712148253,0.8,0.0,0.01,3,100,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.8,0.8125,0.8083333333333333,0.7958333333333333,0.8625,0.8158333333333333,0.024065881796989437,1271
2,1.145671272277832,1.1002688345037317,0.010148906707763672,0.005695821496620756,0.8,0.0,0.01,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.8041666666666667,0.8125,0.8,0.7791666666666667,0.8125,0.8016666666666667,0.012247448713915888,1288
3,0.4921436309814453,0.02912068445689298,0.010622215270996094,0.006208024373843996,0.8,0.0,0.01,3,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.8083333333333333,0.8208333333333333,0.825,0.8333333333333334,0.8458333333333333,0.8266666666666668,0.012527746981977426,1239
4,0.43417882919311523,0.014587067472937917,0.008803701400756836,0.0024982922663247392,0.8,0.0,0.01,3,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.9}",0.8125,0.8166666666666667,0.825,0.8125,0.8541666666666666,0.8241666666666667,0.015679073101855637,1247
5,0.39870495796203614,0.02195804177779767,0.006350326538085938,0.0013544377581075494,0.8,0.0,0.01,3,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.8125,0.8208333333333333,0.8083333333333333,0.8166666666666667,0.8333333333333334,0.8183333333333331,0.008579691784155841,1261
6,0.7504324913024902,0.07015152344285008,0.012168550491333007,0.006642075532278927,0.8,0.0,0.01,3,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.8583333333333333,0.8333333333333334,0.8416666666666667,0.8333333333333334,0.8458333333333333,0.8425,0.009279607271383338,1192
7,0.683607530593872,0.03727479899951328,0.008965444564819337,0.0011115110406280549,0.8,0.0,0.01,3,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.8541666666666666,0.8291666666666667,0.8458333333333333,0.8333333333333334,0.8708333333333333,0.8466666666666667,0.014999999999999984,1134
8,0.48627262115478515,0.04845455646743676,0.010036373138427734,0.0037176095902960154,0.8,0.0,0.01,3,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.8541666666666666,0.8333333333333334,0.8,0.8291666666666667,0.8666666666666667,0.8366666666666667,0.02288255036290995,1230
9,0.26973752975463866,0.017184846335421684,0.0067352294921875,0.0014422873636892183,0.8,0.0,0.01,5,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.85,0.8208333333333333,0.875,0.85,0.8333333333333334,0.8458333333333334,0.01825741858350554,1148
10,0.3099318027496338,0.049219702148935646,0.005922889709472657,0.00048478612065676785,0.8,0.0,0.01,5,100,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.9}",0.8625,0.8291666666666667,0.8666666666666667,0.8458333333333333,0.8208333333333333,0.845,0.017950549357115028,1165
11,0.2646830081939697,0.04062567288914762,0.005766820907592773,0.001246489647961215,0.8,0.0,0.01,5,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.8583333333333333,0.825,0.8708333333333333,0.85,0.8041666666666667,0.8416666666666666,0.02400810048481321,1216
12,0.5668060779571533,0.024800148916064867,0.009842777252197265,0.0009366308469903888,0.8,0.0,0.01,5,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.8625,0.8375,0.8708333333333333,0.8666666666666667,0.8541666666666666,0.8583333333333334,0.011785113019775797,1014
13,0.6361227035522461,0.03990301011491677,0.011752986907958984,0.003212758062141053,0.8,0.0,0.01,5,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.9}",0.8625,0.8291666666666667,0.8625,0.8583333333333333,0.8625,0.8550000000000001,0.013017082793177748,1041
14,0.5338388919830322,0.021459567764895434,0.008177852630615235,0.0018396679792695068,0.8,0.0,0.01,5,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.8666666666666667,0.8291666666666667,0.8541666666666666,0.8583333333333333,0.8333333333333334,0.8483333333333333,0.014577379737113226,1111
15,0.8164099216461181,0.036585120731444556,0.013936042785644531,0.002251284781412633,0.8,0.0,0.01,5,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.8583333333333333,0.8375,0.8541666666666666,0.8666666666666667,0.8625,0.8558333333333333,0.01006920497799548,1031
16,0.8206772327423095,0.0465850017618569,0.016073894500732423,0.0041160560444170454,0.8,0.0,0.01,5,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.9}",0.8666666666666667,0.8458333333333333,0.8625,0.8666666666666667,0.8666666666666667,0.8616666666666667,0.00807946642902723,952
